id,longitud,latitud,demanda
5048,-56.159187,-34.899292,703
5049,-56.16071,-34.898575,524
5050,-56.16101,-34.89844,524
5051,-56.16075,-34.896755,113
5052,-56.16143,-34.895664,578
5053,-56.16227,-34.895237,578
5054,-56.16347,-34.89456,710
5055,-56.16351,-34.894543,710
5056,-56.161304,-34.89368,1342
5057,-56.161366,-34.894573,1278
5058,-56.162178,-34.89415,1003
5059,-56.162205,-34.894135,1003
5060,-56.159336,-34.89258,884
5061,-56.159767,-34.89309,784
5062,-56.160255,-34.893658,1428
5063,-56.159874,-34.89445,816
5064,-56.16363,-34.896416,1790
5065,-56.159832,-34.901752,2097
5066,-56.15981,-34.90176,2097
5067,-56.15853,-34.901108,1693
5068,-56.15839,-34.900562,1191
5069,-56.157894,-34.90023,1081
5070,-56.157547,-34.900127,991
5071,-56.156822,-34.899548,800
5072,-56.153442,-34.8991,831
5073,-56.153336,-34.89989,831
5074,-56.15319,-34.90081,1924
5075,-56.152893,-34.902435,2346
5076,-56.15281,-34.902912,2405
5077,-56.152798,-34.90295,2405
5078,-56.15375,-34.902954,2592
5079,-56.15375,-34.90293,2592
5080,-56.153942,-34.901722,2141
5081,-56.154346,-34.900997,1981
5082,-56.154953,-34.90106,2202
5083,-56.155434,-34.901108,1802
5084,-56.156464,-34.901226,2033
5085,-56.156513,-34.901234,1700
5086,-56.157383,-34.90171,1725
5087,-56.157387,-34.90175,1725
5088,-56.157608,-34.90293,2250
5089,-56.157616,-34.90298,2250
5090,-56.158848,-34.902546,2281
5091,-56.158844,-34.902515,2281
5092,-56.158546,-34.902115,2114
5093,-56.158024,-34.90227,2675
5094,-56.157932,-34.902306,2675
5095,-56.156006,-34.90227,2226
5096,-56.15568,-34.90224,2104
5097,-56.15471,-34.90214,2168
5098,-56.15447,-34.902428,2535
5099,-56.156654,-34.9004,1312
5100,-56.15658,-34.900383,1312
5101,-56.155575,-34.900208,1280
5102,-56.155533,-34.900204,1280
5103,-56.15456,-34.900036,1284
5104,-56.152622,-34.89969,1215
5105,-56.151817,-34.90271,2148
5106,-56.151825,-34.902668,2266
5107,-56.151943,-34.902004,2109
5108,-56.152164,-34.90046,1480
5109,-56.152348,-34.899372,1077
5110,-56.152035,-34.898937,911
5111,-56.15189,-34.899265,990
5112,-56.151398,-34.900417,1203
5113,-56.15109,-34.901592,2024
5114,-56.150883,-34.902824,2535
5115,-56.15088,-34.90285,2535
5116,-56.149857,-34.902645,2545
5117,-56.1499,-34.902393,2330
5118,-56.150066,-34.901424,2227
5119,-56.15015,-34.90094,1911
5120,-56.15036,-34.899776,1732
5121,-56.14958,-34.899128,1578
5122,-56.148174,-34.899044,1569
5123,-56.14807,-34.89973,1651
5124,-56.147953,-34.900467,1672
5125,-56.147785,-34.901527,2097
5126,-56.147655,-34.90236,2134
5127,-56.147655,-34.902374,2134
5128,-56.148643,-34.902756,2168
5129,-56.148647,-34.902695,2302
5130,-56.148796,-34.90171,2360
5131,-56.14883,-34.90135,2360
5132,-56.14899,-34.900227,2032
5133,-56.1491,-34.899605,1703
5134,-56.147133,-34.898838,1731
5135,-56.146633,-34.899727,1235
5136,-56.146538,-34.900433,1587
5137,-56.14639,-34.901546,1407
5138,-56.14632,-34.90207,1432
5139,-56.150517,-34.89879,1571
5140,-56.150692,-34.897896,1148
5141,-56.14978,-34.89721,1336
5142,-56.149746,-34.897194,1127
5143,-56.1483,-34.896587,1404
5144,-56.150543,-34.895245,841
5145,-56.149326,-34.89517,1262
5146,-56.149162,-34.895836,1114
5147,-56.147045,-34.89638,1284
5148,-56.147102,-34.897194,1014
5149,-56.148243,-34.89737,1356
5150,-56.140003,-34.9012,1615
5151,-56.14001,-34.901184,1615
5152,-56.140266,-34.900463,1564
5153,-56.14065,-34.899445,1715
5154,-56.140778,-34.89905,1744
5155,-56.141052,-34.898327,1014
5156,-56.14215,-34.898396,1638
5157,-56.142235,-34.89868,1584
5158,-56.142002,-34.899403,1840
5159,-56.14165,-34.900303,2190
5160,-56.14127,-34.901287,1856
5161,-56.14115,-34.90163,1781
5162,-56.14225,-34.90202,1295
5163,-56.142506,-34.901257,1580
5164,-56.14275,-34.900433,1919
5165,-56.143105,-34.89941,1411
5166,-56.1434,-34.898483,1905
5167,-56.143772,-34.897343,1540
5168,-56.144016,-34.89658,1505
5169,-56.1442,-34.896034,1613
5170,-56.143353,-34.89574,1518
5171,-56.143112,-34.89641,1562
5172,-56.14277,-34.89738,1470
5173,-56.144157,-34.89884,2025
5174,-56.145092,-34.89906,1667
5175,-56.14547,-34.899143,1486
5176,-56.146084,-34.899284,1719
5177,-56.143665,-34.90201,1227
5178,-56.143837,-34.901505,1397
5179,-56.143898,-34.901283,1397
5180,-56.144146,-34.90052,1071
5181,-56.14444,-34.89961,1314
5182,-56.144794,-34.898495,2135
5183,-56.14504,-34.89769,1795
5184,-56.14563,-34.89692,1657
5185,-56.14565,-34.89692,1657
5186,-56.13745,-34.8949,1373
5187,-56.136555,-34.89428,1587
5188,-56.136345,-34.894844,1587
5189,-56.13611,-34.89551,1127
5190,-56.135845,-34.896267,1343
5191,-56.13504,-34.89687,1289
5192,-56.134266,-34.8968,1552
5193,-56.134056,-34.897396,1672
5194,-56.133785,-34.898193,1397
5195,-56.1336,-34.89878,1469
5196,-56.133408,-34.899345,1405
5197,-56.13579,-34.899704,1315
5198,-56.135895,-34.89943,1384
5199,-56.136276,-34.89835,1396
5200,-56.136524,-34.897594,1266
5201,-56.13591,-34.897087,1359
5202,-56.135456,-34.897285,1327
5203,-56.13511,-34.89826,1360
5204,-56.134724,-34.89935,1427
5205,-56.1375,-34.899796,1493
5206,-56.13786,-34.90054,1946
5207,-56.13786,-34.900562,1946
5208,-56.13873,-34.90008,1537
5209,-56.13907,-34.899124,1401
5210,-56.13854,-34.89877,920
5211,-56.138138,-34.898674,798
5212,-56.136707,-34.898323,1521
5213,-56.13678,-34.89866,1490
5214,-56.137337,-34.899155,1500
5215,-56.13765,-34.89827,1123
5216,-56.138046,-34.89649,1176
5217,-56.13801,-34.89648,1176
5218,-56.137394,-34.896343,1183
5219,-56.13726,-34.89565,1414
5220,-56.137787,-34.8954,1312
5221,-56.138496,-34.895576,1006
5222,-56.13898,-34.894882,1391
5223,-56.139996,-34.89594,561
5224,-56.14144,-34.896217,883
5225,-56.141785,-34.895794,889
5226,-56.1399,-34.89484,1146
5227,-56.130257,-34.89873,1089
5228,-56.130653,-34.8982,1191
5229,-56.131626,-34.89805,1120
5230,-56.131714,-34.898598,1169
5231,-56.13124,-34.89896,1131
5232,-56.13104,-34.896305,1707
5233,-56.131012,-34.89633,1707
5234,-56.130577,-34.89743,1696
5235,-56.128918,-34.89804,1338
5236,-56.129295,-34.89758,2004
5237,-56.129757,-34.89696,2285
5238,-56.129856,-34.89623,2235
5239,-56.13009,-34.89538,1980
5240,-56.130123,-34.895355,1980
5241,-56.129684,-34.894737,2081
5242,-56.129524,-34.895115,1834
5243,-56.1295,-34.895744,1934
5244,-56.129467,-34.895897,1952
5245,-56.12858,-34.897167,2896
5246,-56.12811,-34.897778,1251
5247,-56.128094,-34.897797,1251
5248,-56.126465,-34.89758,1018
5249,-56.127544,-34.89659,1746
5250,-56.12786,-34.89659,2170
5251,-56.12858,-34.8966,2721
5252,-56.128616,-34.896603,2721
5253,-56.13137,-34.893425,1259
5254,-56.13192,-34.893955,1560
5255,-56.132885,-34.894196,1836
5256,-56.134186,-34.894527,1450
5257,-56.134743,-34.89465,1456
5258,-56.13491,-34.89493,1406
5259,-56.13403,-34.89552,1466
5260,-56.132874,-34.895226,1497
5261,-56.13188,-34.894966,1237
5262,-56.13116,-34.8948,2067
5263,-56.1302,-34.89455,2192
5264,-56.129772,-34.894157,1725
5265,-56.129803,-34.893597,772
5266,-56.131046,-34.89575,1739
5267,-56.13109,-34.895756,1739
5268,-56.131977,-34.895985,1683
5269,-56.13289,-34.896217,1399
5270,-56.133625,-34.89639,1205
5271,-56.133343,-34.89751,1494
5272,-56.132797,-34.897537,1211
5273,-56.13264,-34.898014,1385
5274,-56.132835,-34.89826,1385
5275,-56.133385,-34.8984,1304
5276,-56.15027,-34.8906,1184
5277,-56.14985,-34.891422,938
5278,-56.14926,-34.892376,1486
5279,-56.14894,-34.893044,1645
5280,-56.148403,-34.894028,1915
5281,-56.148174,-34.8944,2195
5282,-56.147842,-34.894978,1529
5283,-56.147587,-34.8954,1590
5284,-56.145752,-34.895706,1390
5285,-56.14576,-34.8957,1390
5286,-56.146416,-34.89458,1589
5287,-56.14662,-34.894222,2314
5288,-56.146805,-34.893932,2179
5289,-56.14697,-34.893646,2413
5290,-56.147552,-34.892643,2345
5291,-56.14769,-34.892426,2493
5292,-56.148296,-34.89138,2032
5293,-56.14813,-34.890923,1497
5294,-56.148956,-34.88984,1491
5295,-56.148968,-34.88983,1491
5296,-56.14838,-34.889725,1834
5297,-56.14811,-34.89012,1808
5298,-56.14767,-34.89078,1557
5299,-56.14716,-34.891552,1784
5300,-56.14631,-34.89158,1868
5301,-56.145638,-34.8925,1691
5302,-56.145985,-34.892673,1445
5303,-56.14697,-34.893112,1911
5304,-56.148113,-34.893642,1864
5305,-56.149235,-34.894142,1644
5306,-56.149616,-34.89408,1515
5307,-56.149467,-34.89381,1338
5308,-56.14852,-34.892418,1763
5309,-56.1476,-34.892086,1852
5310,-56.146935,-34.891857,2152
5311,-56.14615,-34.89304,1997
5312,-56.145844,-34.893475,1975
5313,-56.14567,-34.89377,1975
5314,-56.145386,-34.894203,1764
5315,-56.145287,-34.894753,1855
5316,-56.145325,-34.895454,1506
5317,-56.14532,-34.895477,1506
5318,-56.145924,-34.890507,2057
5319,-56.14633,-34.889782,1631
5320,-56.146706,-34.889107,1567
5321,-56.14682,-34.888885,1567
5322,-56.145668,-34.888668,1487
5323,-56.145657,-34.888687,1487
5324,-56.14482,-34.88863,1400
5325,-56.144176,-34.88812,932
5326,-56.144043,-34.887856,932
5327,-56.14406,-34.887844,932
5328,-56.14175,-34.887512,498
5329,-56.14161,-34.887844,653
5330,-56.142128,-34.88851,623
5331,-56.142593,-34.888714,1030
5332,-56.143513,-34.888622,1202
5333,-56.144665,-34.88978,2034
5334,-56.14557,-34.890686,1451
5335,-56.145237,-34.89116,1259
5336,-56.144188,-34.890743,1336
5337,-56.1438,-34.889984,1171
5338,-56.143425,-34.88962,1256
5339,-56.142727,-34.88936,1173
5340,-56.141457,-34.889847,1010
5341,-56.141163,-34.8896,1122
5342,-56.141857,-34.89084,1253
5343,-56.14254,-34.89114,1097
5344,-56.143177,-34.891415,1316
5345,-56.1442,-34.891872,1454
5346,-56.145092,-34.892273,1811
5347,-56.14431,-34.893017,1551
5348,-56.143005,-34.892464,1392
5349,-56.141922,-34.892017,1226
5350,-56.141586,-34.89189,1472
5351,-56.140526,-34.891483,1396
5352,-56.14027,-34.8921,1507
5353,-56.14094,-34.892418,1309
5354,-56.14213,-34.892963,1561
5355,-56.1429,-34.89332,1560
5356,-56.143295,-34.89375,1572
5357,-56.14326,-34.893787,1572
5358,-56.142403,-34.8951,1201
5359,-56.14072,-34.89457,1283
5360,-56.140972,-34.893845,1357
5361,-56.14099,-34.893803,1357
5362,-56.14203,-34.894073,1878
5363,-56.142643,-34.894344,1511
5364,-56.143135,-34.894573,1768
5365,-56.1398,-34.886963,496
5366,-56.13804,-34.887135,781
5367,-56.13916,-34.887554,1012
5368,-56.139797,-34.8878,742
5369,-56.140957,-34.88824,700
5370,-56.141094,-34.889328,885
5371,-56.139637,-34.888992,1174
5372,-56.13888,-34.888695,1342
5373,-56.137726,-34.88826,1429
5374,-56.136997,-34.887974,1031
5375,-56.135914,-34.888515,1102
5376,-56.13716,-34.889,1326
5377,-56.1379,-34.889282,1481
5378,-56.139027,-34.889713,1131
5379,-56.13964,-34.88995,1034
5380,-56.140625,-34.89058,857
5381,-56.140064,-34.89129,1396
5382,-56.139423,-34.89103,1492
5383,-56.13859,-34.890724,1683
5384,-56.13831,-34.89061,1683
5385,-56.13733,-34.890232,1561
5386,-56.136124,-34.889774,1305
5387,-56.13511,-34.889378,801
5388,-56.134308,-34.89054,953
5389,-56.134342,-34.89056,1106
5390,-56.135395,-34.89104,1015
5391,-56.13622,-34.891434,1289
5392,-56.137093,-34.89182,1358
5393,-56.138283,-34.892376,1525
5394,-56.139576,-34.89319,1635
5395,-56.13879,-34.89391,1555
5396,-56.13777,-34.893456,1259
5397,-56.13735,-34.89326,1287
5398,-56.1362,-34.89273,1195
5399,-56.135025,-34.892193,1315
5400,-56.13437,-34.89302,1742
5401,-56.135643,-34.893066,1540
5402,-56.13418,-34.8933,1610
5403,-56.13403,-34.891735,1231
5404,-56.13336,-34.891426,1238
5405,-56.132137,-34.891598,1134
5406,-56.132824,-34.892666,1184
5407,-56.13286,-34.892708,1398
5408,-56.131416,-34.892822,1215
5409,-56.131657,-34.892097,892
5410,-56.16347,-34.8923,1628
5411,-56.164032,-34.891987,1303
5412,-56.16404,-34.891983,1303
5413,-56.164055,-34.89197,1303
5414,-56.164677,-34.891624,1771
5415,-56.164436,-34.89133,1771
5416,-56.163933,-34.891094,1900
5417,-56.163624,-34.89127,1444
5418,-56.162823,-34.89172,1742
5419,-56.162468,-34.89192,1983
5420,-56.162117,-34.89211,2181
5421,-56.16104,-34.89219,1499
5422,-56.16102,-34.892166,1499
5423,-56.16045,-34.891724,1269
5424,-56.15956,-34.891018,1118
5425,-56.159527,-34.891,1118
5426,-56.157475,-34.89146,1085
5427,-56.157486,-34.891445,1085
5428,-56.158047,-34.89043,1631
5429,-56.15805,-34.890415,1631
5430,-56.15948,-34.889763,1290
5431,-56.163673,-34.887062,1713
5432,-56.164227,-34.887974,1554
5433,-56.16421,-34.88829,1554
5434,-56.164024,-34.888412,1762
5435,-56.164013,-34.888424,1762
5436,-56.163128,-34.888958,1629
5437,-56.16226,-34.88866,1572
5438,-56.16188,-34.888184,1050
5439,-56.161217,-34.88887,1127
5440,-56.162083,-34.889874,1531
5441,-56.162735,-34.890465,1979
5442,-56.16305,-34.890285,1715
5443,-56.163933,-34.889797,1190
5444,-56.16387,-34.88897,1853
5445,-56.16316,-34.88787,2200
5446,-56.163174,-34.88789,2200
5447,-56.163593,-34.88611,2219
5448,-56.163567,-34.88608,2219
5449,-56.163548,-34.886055,2219
5450,-56.162647,-34.885807,1770
5451,-56.162197,-34.886116,1770
5452,-56.16169,-34.886482,1487
5453,-56.16165,-34.886494,1487
5454,-56.160522,-34.887306,978
5455,-56.159397,-34.88803,1070
5456,-56.159325,-34.888077,1232
5457,-56.158775,-34.888382,925
5458,-56.158695,-34.888424,925
5459,-56.157425,-34.88902,1596
5460,-56.15644,-34.889423,2100
5461,-56.156418,-34.88943,2100
5462,-56.155296,-34.889877,2225
5463,-56.154613,-34.88818,1849
5464,-56.15468,-34.88815,1727
5465,-56.15628,-34.887726,1397
5466,-56.157043,-34.887756,1546
5467,-56.15771,-34.887516,1359
5468,-56.15852,-34.886993,1346
5469,-56.15893,-34.886692,1485
5470,-56.15897,-34.886665,1485
5471,-56.1597,-34.88617,1207
5472,-56.15978,-34.886105,1207
5473,-56.16116,-34.885082,1866
5474,-56.161617,-34.88477,1763
5475,-56.161022,-34.884033,2252
5476,-56.160442,-34.884514,2030
5477,-56.159702,-34.88392,1606
5478,-56.159664,-34.883896,1606
5479,-56.159107,-34.883232,1632
5480,-56.158527,-34.88334,1684
5481,-56.157623,-34.884155,1202
5482,-56.15771,-34.884777,1408
5483,-56.157772,-34.888298,1498
5484,-56.156925,-34.887325,1443
5485,-56.155884,-34.88608,1252
5486,-56.155853,-34.886044,1252
5487,-56.154087,-34.88742,1415
5488,-56.154057,-34.887447,1641
5489,-56.15308,-34.888798,1995
5490,-56.153057,-34.888832,1995
5491,-56.15267,-34.889385,1995
5492,-56.15244,-34.88977,1526
5493,-56.15449,-34.89007,1694
5494,-56.15274,-34.88961,1740
5495,-56.14839,-34.888123,673
5496,-56.150738,-34.889717,1341
5497,-56.150787,-34.88898,1653
5498,-56.14991,-34.88884,2019
5499,-56.152122,-34.88946,1963
5500,-56.15126,-34.88915,1166
5501,-56.152023,-34.88725,2234
5502,-56.15202,-34.886913,1772
5503,-56.15166,-34.88674,1664
5504,-56.15013,-34.88602,1099
5505,-56.149143,-34.88729,1093
5506,-56.14989,-34.887543,1538
5507,-56.150936,-34.8879,1928
5508,-56.151447,-34.88809,2180
5509,-56.152412,-34.886494,1649
5510,-56.152615,-34.88612,1412
5511,-56.15188,-34.885067,755
5512,-56.151577,-34.885674,1172
5513,-56.151073,-34.886658,1691
5514,-56.1535,-34.885616,1322
5515,-56.154472,-34.886173,1174
5516,-56.15545,-34.885937,1556
5517,-56.156246,-34.885242,1168
5518,-56.15696,-34.884575,1058
5519,-56.159103,-34.88264,1736
5520,-56.15917,-34.882187,1467
5521,-56.15857,-34.882275,1664
5522,-56.157627,-34.882797,1497
5523,-56.156918,-34.88322,1532
5524,-56.15618,-34.88363,1187
5525,-56.15612,-34.883667,1728
5526,-56.154312,-34.882786,1447
5527,-56.155174,-34.882305,1323
5528,-56.15676,-34.88142,1161
5529,-56.15711,-34.881218,1556
5530,-56.156338,-34.880527,1340
5531,-56.15555,-34.880653,678
5532,-56.15498,-34.87999,1189
5533,-56.15435,-34.880737,730
5534,-56.15503,-34.881527,1471
5535,-56.155872,-34.88255,1947
5536,-56.149006,-34.91441,3130
5537,-56.149536,-34.913746,4619
5538,-56.150333,-34.91277,4667
5539,-56.151024,-34.91195,4001
5540,-56.15174,-34.91105,2968
5541,-56.152313,-34.910378,2796
5542,-56.152927,-34.909637,2137
5543,-56.15294,-34.909626,2137
5544,-56.15352,-34.908733,2231
5545,-56.15381,-34.908085,2376
5546,-56.15444,-34.906624,2356
5547,-56.154823,-34.905693,1994
5548,-56.155354,-34.90453,2596
5549,-56.155613,-34.90393,3101
5550,-56.156055,-34.90261,1823
5551,-56.156418,-34.901737,2014
5552,-56.157223,-34.899776,800
5553,-56.16132,-34.902508,1854
5554,-56.16134,-34.902546,2433
5555,-56.16221,-34.903652,2073
5556,-56.162994,-34.904797,2044
5557,-56.1608,-34.90693,2750
5558,-56.16075,-34.90694,2750
5559,-56.159306,-34.90739,2665
5560,-56.158455,-34.907635,3246
5561,-56.158367,-34.907665,3067
5562,-56.15681,-34.90818,3255
5563,-56.15634,-34.908333,3245
5564,-56.15605,-34.908424,2704
5565,-56.15529,-34.908657,2411
5566,-56.161106,-34.911564,2283
5567,-56.162704,-34.911015,1860
5568,-56.162663,-34.91127,1751
5569,-56.161907,-34.911514,2253
5570,-56.16149,-34.911636,2309
5571,-56.15943,-34.912327,2426
5572,-56.157078,-34.913097,1774
5573,-56.155666,-34.913544,2480
5574,-56.1537,-34.91415,3719
5575,-56.15368,-34.91415,3719
5576,-56.15216,-34.91452,4196
5577,-56.1521,-34.91454,4710
5578,-56.15132,-34.914745,4632
5579,-56.1513,-34.91475,4632
5580,-56.150124,-34.915062,5272
5581,-56.148884,-34.889183,1598
5582,-56.15013,-34.889732,1404
5583,-56.1513,-34.890083,1341
5584,-56.152588,-34.890373,1404
5585,-56.15464,-34.890907,1277
5586,-56.155087,-34.890747,1570
5587,-56.154,-34.88899,2007
5588,-56.15386,-34.88873,2007
5589,-56.153255,-34.887577,1588
5590,-56.15285,-34.88639,1193
5591,-56.152477,-34.885025,1296
5592,-56.152153,-34.88335,155
5593,-56.154007,-34.882797,1403
5594,-56.15485,-34.88329,1899
5595,-56.15556,-34.88373,1728
5596,-56.155964,-34.88417,1728
5597,-56.157383,-34.885918,925
5598,-56.158714,-34.887466,1211
5599,-56.155556,-34.890553,2116
5600,-56.149776,-34.894444,1092
5601,-56.148,-34.895668,1527
5602,-56.1293,-34.8939,912
5603,-56.1324,-34.897526,1033
5604,-56.13287,-34.89886,1233
5605,-56.139107,-34.90038,2125
5606,-56.13904,-34.900455,2125
5607,-56.138317,-34.90216,1011
5608,-56.13809,-34.902798,1165
5609,-56.13715,-34.90536,881
5610,-56.13683,-34.906284,983
5611,-56.136227,-34.90798,1561
5615,-56.15214,-34.881203,436
5621,-56.153122,-34.88095,538
5622,-56.15341,-34.880108,146
5623,-56.15291,-34.87969,68
5628,-56.152126,-34.877785,283
5629,-56.15346,-34.879074,487
5630,-56.153965,-34.879482,626
5631,-56.15333,-34.87812,581
5632,-56.151093,-34.878162,34
5634,-56.151524,-34.875313,128
5635,-56.15303,-34.87521,284
5636,-56.153275,-34.874607,156
5647,-56.1502,-34.87595,34
5648,-56.150776,-34.875233,34
5859,-56.158463,-34.869743,257
5860,-56.157333,-34.870636,240
5861,-56.15698,-34.87201,409
5862,-56.158375,-34.871128,692
5863,-56.159084,-34.87057,801
5864,-56.159103,-34.870556,801
5965,-56.164455,-34.866467,669
5966,-56.165825,-34.86545,587
5967,-56.16648,-34.86493,191
5968,-56.167507,-34.86415,260
5993,-56.163124,-34.86633,374
6120,-56.171688,-34.860935,582
6121,-56.17096,-34.86102,328
6124,-56.171314,-34.859936,151
6125,-56.17273,-34.85963,495
6126,-56.174385,-34.858864,556
6127,-56.17497,-34.858288,537
6128,-56.17353,-34.8586,205
6144,-56.17507,-34.85727,165
6224,-56.18147,-34.853287,447
6225,-56.18218,-34.852715,287
6226,-56.183033,-34.85202,380
6227,-56.184303,-34.85097,489
6228,-56.184948,-34.85044,565
6229,-56.18603,-34.849564,540
6230,-56.187355,-34.848244,421
6240,-56.1821,-34.851215,61
6244,-56.186665,-34.847458,121
6276,-56.176434,-34.8573,366
6277,-56.17726,-34.856644,474
6278,-56.17691,-34.856045,133
6301,-56.176117,-34.85666,253
6322,-56.17827,-34.855717,408
6323,-56.178288,-34.855736,408
6324,-56.179474,-34.854874,480
6325,-56.179726,-34.853573,244
7105,-56.14773,-34.88776,957
7106,-56.147682,-34.887745,957
7107,-56.147625,-34.887726,957
7108,-56.146206,-34.886845,286
7109,-56.14623,-34.88681,286
7112,-56.14846,-34.886997,829
7113,-56.149418,-34.885715,561
7114,-56.149044,-34.88562,561
7116,-56.14905,-34.884747,219
7121,-56.149612,-34.8845,219
7122,-56.14964,-34.884495,219
7123,-56.150993,-34.883736,374
7124,-56.151474,-34.882717,155
7125,-56.151455,-34.882706,155
7126,-56.15142,-34.882694,155
7127,-56.15089,-34.88244,155
7136,-56.150738,-34.883266,155
7165,-56.1391,-34.885906,130
7166,-56.140392,-34.886036,159
7169,-56.14215,-34.886543,239
7170,-56.14349,-34.88695,477
7171,-56.14352,-34.886898,191
7172,-56.142582,-34.886486,191
7173,-56.135906,-34.88646,147
7174,-56.138813,-34.885647,130
7175,-56.13829,-34.885216,19
7382,-56.127655,-34.893963,691
7383,-56.12767,-34.893993,691
7384,-56.128426,-34.893673,877
7387,-56.12602,-34.895164,381
7388,-56.126072,-34.89567,501
7389,-56.12685,-34.894855,917
7400,-56.125076,-34.89694,522
7401,-56.125084,-34.89693,522
7402,-56.125088,-34.895702,381
7407,-56.127304,-34.894855,917
7408,-56.129097,-34.893417,376
7409,-56.129436,-34.8929,480
7410,-56.129414,-34.892887,480
7429,-56.12987,-34.891994,240
7430,-56.130173,-34.89138,139
7435,-56.131966,-34.89118,833
7445,-56.13263,-34.889736,290
7446,-56.13471,-34.888992,801
7447,-56.13472,-34.888985,801
7448,-56.136127,-34.887867,681
7449,-56.136635,-34.88746,863
7450,-56.13713,-34.88706,658
7451,-56.135654,-34.886814,365
7462,-56.131664,-34.89023,153
10168,-56.203217,-34.8548,3
10188,-56.20198,-34.853867,52
10189,-56.20197,-34.853855,52
10190,-56.201073,-34.85319,49
10191,-56.201096,-34.853176,49
10247,-56.196877,-34.849056,5
10248,-56.196487,-34.850235,5
10249,-56.195816,-34.850372,194
10250,-56.195385,-34.848946,194
10251,-56.195396,-34.848896,194
10253,-56.19374,-34.84615,95
10844,-56.19023,-34.84558,14
