Poblacion,Generaciones,Greedy,Cruce,Mutacion,Fitness,Tiempo_de_ejecucion_en_ms
200,50,0.3,0.9,0.1,-48.016918318666605,10974
500,50,0.1,0.8,0.1,-45.625001866871386,16654
200,50,0.9,0.7,0.2,-53.92048650815674,24572
500,50,0.1,0.9,0.1,-47.44895480032113,20485
500,50,0.9,0.8,0.1,-52.38186497227615,64553
200,50,0.3,0.9,0.2,-46.315815193854206,13257
500,50,0.3,0.7,0.1,-47.36829282503649,27926
500,50,0.1,0.8,0.2,-48.07090505540408,16321
200,50,0.3,0.9,0.05,-47.02764338063245,12231
500,50,0.1,0.9,0.2,-46.14023355201027,18578
200,50,0.9,0.7,0.05,-52.01343642536472,24142
200,50,0.3,0.9,0.01,-47.893197147230026,11753
500,50,0.1,0.8,0.05,-45.88281933192579,17514
500,50,0.1,0.9,0.05,-45.90959745370766,17288
500,50,0.3,0.7,0.2,-48.51496686947182,30257
200,50,0.3,1.0,0.1,-48.2469857553243,11349
200,50,0.9,0.7,0.01,-52.13381669106777,26337
500,50,0.1,0.8,0.01,-45.46070146411538,17003
500,50,0.9,1.0,0.2,-55.56095363920146,63558
200,50,0.3,1.0,0.2,-48.229939828193565,11734
500,50,0.1,0.9,0.01,-45.656485515800696,17013
200,50,0.1,0.9,0.1,-45.27761912396783,6063
200,50,0.1,0.9,0.2,-45.749915497315016,5559
500,50,0.1,0.7,0.1,-45.39818023133877,15555
200,50,0.3,1.0,0.05,-48.504899578147935,12656
200,50,0.1,0.9,0.05,-47.26749344288167,6957
500,50,0.3,0.7,0.05,-46.08116061167133,30655
500,50,0.1,1.0,0.1,-47.700581954402494,15993
500,50,0.9,0.8,0.2,-53.257292589151,67717
200,50,0.1,0.9,0.01,-45.828910549918,5992
200,50,0.3,1.0,0.01,-45.760952813315335,11648
200,50,0.1,1.0,0.1,-45.9075224515051,5826
500,50,0.1,0.7,0.2,-46.884478968395236,16310
200,50,0.1,1.0,0.2,-47.28536476639294,6297
500,50,0.1,1.0,0.2,-46.7901482536834,15512
200,50,0.3,0.8,0.1,-49.052645344950804,11724
200,50,0.1,1.0,0.05,-45.73959854186273,6747
500,50,0.3,0.7,0.01,-49.11444518290753,27805
500,50,0.1,0.7,0.05,-46.014918831171585,17359
200,50,0.1,1.0,0.01,-46.03827907150716,6589
200,50,0.3,0.8,0.2,-46.47692173180631,11504
500,50,0.1,1.0,0.05,-47.962329406096785,18163
200,50,0.1,0.8,0.1,-47.63683700168632,6667
200,50,0.3,0.8,0.05,-46.43715758558657,10883
200,50,0.1,0.8,0.2,-44.043623491834445,6286
500,50,0.1,1.0,0.01,-47.35151768267116,17658
500,50,0.1,0.7,0.01,-45.79644872182462,17219
200,50,0.1,0.8,0.05,-43.306012849509244,6284
500,50,0.9,1.0,0.05,-53.67372694902126,70110
200,50,0.3,0.8,0.01,-49.14239526822925,11282
200,50,0.1,0.8,0.01,-46.86382435661982,6010
200,50,0.3,0.7,0.1,-47.216281152865356,10931
200,50,0.1,0.7,0.1,-42.733886602419126,6305
200,50,0.1,0.7,0.05,-46.59982354149145,6031
200,50,0.1,0.7,0.2,-46.36558821346067,5411
200,50,0.3,0.7,0.2,-46.056610829434966,10464
500,50,0.9,0.8,0.05,-52.51883966032505,67514
200,50,0.1,0.7,0.01,-45.191864175753814,6015
200,50,0.3,0.7,0.05,-47.14005346758153,10215
200,50,0.3,0.7,0.01,-48.77099334621416,9878
500,50,0.9,1.0,0.01,-54.71603356595842,63645
500,50,0.9,0.7,0.1,-52.91308780800632,61897
500,50,0.9,0.8,0.01,-52.10532835263552,60324
500,50,0.9,0.7,0.05,-51.93481432286281,58464
500,50,0.9,0.7,0.2,-52.02285107588185,58306
500,50,0.9,0.7,0.01,-52.14421356288572,58501
50,200,0.5,0.9,0.1,-46.23959594712243,5808
100,100,0.5,0.9,0.1,-47.20868224880851,9213
100,200,0.5,0.9,0.1,-47.322940960765195,11467
50,200,0.5,0.9,0.2,-47.632947252025,7796
100,500,0.5,0.9,0.1,-50.460183614441334,18117
100,100,0.5,0.9,0.2,-48.1480564250986,11411
50,200,0.5,0.9,0.05,-47.794437600620334,7219
200,50,0.5,0.9,0.1,-48.124102982505,21639
200,200,0.5,0.9,0.1,-48.78936509333725,22765
200,100,0.5,0.9,0.1,-47.90193294997406,23356
100,200,0.5,0.9,0.2,-50.88535655146642,13965
50,200,0.5,0.9,0.01,-46.422264045991945,6145
100,100,0.5,0.9,0.05,-46.24459242119333,9911
50,200,0.5,1.0,0.1,-47.928122004635966,6121
100,200,0.5,0.9,0.05,-48.03252235619654,12682
200,50,0.5,0.9,0.2,-46.96635707919394,17254
100,500,0.5,0.9,0.2,-50.476033342587066,21122
50,200,0.5,1.0,0.2,-47.94094771305743,6572
100,100,0.5,0.9,0.01,-49.19845870536915,10237
200,100,0.5,0.9,0.2,-49.16329402988282,20155
50,200,0.5,1.0,0.05,-46.055246901995744,6131
200,200,0.5,0.9,0.2,-48.133494230892246,26173
100,200,0.5,0.9,0.01,-51.26803206150085,12653
100,100,0.5,1.0,0.1,-47.95460146603747,10127
50,200,0.5,1.0,0.01,-46.16619307887228,6312
200,50,0.5,0.9,0.05,-48.3387864038822,17466
50,200,0.5,0.8,0.1,-47.716960161752255,6049
500,200,0.5,0.9,0.1,-51.88832446539328,59188
100,500,0.5,0.9,0.05,-48.800063609923434,20392
100,100,0.5,1.0,0.2,-48.686743190956356,9599
100,200,0.5,1.0,0.1,-50.56375998159383,12108
200,100,0.5,0.9,0.05,-50.66515951486717,19687
50,200,0.5,0.8,0.2,-47.881448179710155,5749
50,200,0.5,0.8,0.05,-46.444151989166,5886
100,100,0.5,1.0,0.05,-47.793502660982085,9393
200,50,0.5,0.9,0.01,-50.64672634527065,16646
200,200,0.5,0.9,0.05,-47.069085969014814,24756
100,200,0.5,1.0,0.2,-48.94383031941186,12057
50,200,0.5,0.8,0.01,-46.89403239538577,5831
100,500,0.5,0.9,0.01,-47.24902292942871,19123
100,100,0.5,1.0,0.01,-45.67269185275208,9576
50,200,0.5,0.7,0.1,-48.254071484076945,5863
200,100,0.5,0.9,0.01,-50.319936875789,19098
100,200,0.5,1.0,0.05,-47.5539583638182,11885
50,200,0.5,0.7,0.2,-47.284249908167965,5713
100,100,0.5,0.8,0.1,-46.20548854421622,9218
200,50,0.5,1.0,0.1,-46.87858808048235,16260
50,200,0.5,0.7,0.05,-46.48432243874101,6598
100,100,0.5,0.8,0.2,-47.180985653543196,8931
200,200,0.5,0.9,0.01,-46.49704485408791,24947
100,500,0.5,1.0,0.1,-49.05220881072134,20478
100,200,0.5,1.0,0.01,-48.42169535047932,12992
50,200,0.5,0.7,0.01,-46.226144587065335,6347
200,100,0.5,1.0,0.1,-48.52092825643753,19607
200,50,0.5,1.0,0.2,-49.09800486263519,18024
100,100,0.5,0.8,0.05,-45.887501866873734,9812
50,200,0.9,0.9,0.1,-51.19110529614853,9048
100,200,0.5,0.8,0.1,-47.319222404936184,12749
100,100,0.5,0.8,0.01,-46.65563682422201,11102
50,200,0.9,0.9,0.2,-52.97810997408513,9651
100,500,0.5,1.0,0.2,-51.52805710837862,21903
200,100,0.5,1.0,0.2,-51.10198339228326,21028
100,200,0.5,0.8,0.2,-47.792631212188475,12709
200,200,0.5,1.0,0.1,-48.436891248350086,26801
200,50,0.5,1.0,0.05,-47.91347771088461,18441
50,200,0.9,0.9,0.05,-51.38084876767249,8615
100,100,0.5,0.7,0.1,-47.185163469507664,9506
500,200,0.5,0.9,0.2,-51.62913104105996,71023
50,200,0.9,0.9,0.01,-51.608683628727256,8200
100,200,0.5,0.8,0.05,-47.67092357013489,11745
100,100,0.5,0.7,0.2,-50.736677919140135,9118
100,500,0.5,1.0,0.05,-48.72030492881069,20376
200,50,0.5,1.0,0.01,-47.9153728329032,16725
200,100,0.5,1.0,0.05,-48.3064253119549,19504
50,200,0.9,1.0,0.1,-51.13485536114437,8791
100,100,0.5,0.7,0.05,-47.16922246720234,10129
100,200,0.5,0.8,0.01,-47.921415022278154,12473
200,200,0.5,1.0,0.2,-51.07690709474604,25833
50,200,0.9,1.0,0.2,-52.022905969030056,9663
100,100,0.5,0.7,0.01,-46.56917197383938,10249
200,50,0.5,0.8,0.1,-48.75705497709499,15497
100,200,0.5,0.7,0.1,-49.31331820857909,12283
100,500,0.5,1.0,0.01,-49.9510642354371,20787
50,200,0.9,1.0,0.05,-51.19056162353922,8818
200,100,0.5,1.0,0.01,-48.03885653441797,20673
100,100,0.9,0.9,0.1,-51.211269357901514,13819
200,50,0.5,0.8,0.2,-48.640654792149405,14140
50,200,0.9,1.0,0.01,-50.88106710128721,9238
200,200,0.5,1.0,0.05,-49.17941160791733,23277
100,200,0.5,0.7,0.2,-49.24499845589205,12851
50,200,0.9,0.8,0.1,-51.284433412504946,8381
100,500,0.5,0.8,0.1,-47.77391227458702,20037
200,100,0.5,0.8,0.1,-47.003573077211584,19979
100,100,0.9,0.9,0.2,-53.44734078022467,14646
100,200,0.5,0.7,0.05,-47.697304349779856,11452
200,50,0.5,0.8,0.05,-46.98312492793092,16579
50,200,0.9,0.8,0.2,-51.75141726338968,8586
100,200,0.5,0.7,0.01,-47.06157597180176,11622
50,200,0.9,0.8,0.05,-52.19566823229091,8952
200,200,0.5,1.0,0.01,-50.735789579149795,24537
500,200,0.5,0.9,0.05,-52.56497933992527,70309
100,100,0.9,0.9,0.05,-54.111750978594806,14821
100,500,0.5,0.8,0.2,-48.47777093887534,19497
200,100,0.5,0.8,0.2,-48.688225731938275,19058
200,50,0.5,0.8,0.01,-48.27509996858659,16378
50,200,0.9,0.8,0.01,-50.98183605247119,8407
100,200,0.9,0.9,0.1,-51.776783798630035,17263
50,200,0.9,0.7,0.1,-51.48929800139654,8629
100,100,0.9,0.9,0.01,-51.043045319846165,14791
100,500,0.5,0.8,0.05,-47.93256067684901,19353
200,200,0.5,0.8,0.1,-51.16170508098755,22111
200,100,0.5,0.8,0.05,-48.35479445600613,19243
200,50,0.5,0.7,0.1,-48.265311187685455,16833
50,200,0.9,0.7,0.2,-51.382421491600454,8428
100,100,0.9,1.0,0.1,-51.285054056171646,14072
50,200,0.9,0.7,0.05,-51.102950037454676,8734
100,200,0.9,0.9,0.2,-52.10901908178888,17671
200,50,0.5,0.7,0.2,-48.33721027028727,17413
100,500,0.5,0.8,0.01,-46.38529332968247,19950
50,200,0.9,0.7,0.01,-51.231492601566266,9407
200,100,0.5,0.8,0.01,-48.55378654724952,20284
200,200,0.5,0.8,0.2,-51.677230098974384,21903
100,100,0.9,1.0,0.2,-51.78502870196298,15844
50,200,0.3,0.9,0.1,-44.37018574689771,4625
100,200,0.9,0.9,0.05,-52.0718497520473,18049
50,200,0.3,0.9,0.2,-45.721105576336626,4653
50,200,0.3,0.9,0.05,-45.018019744031,4822
200,50,0.5,0.7,0.05,-48.215163154561054,17084
50,200,0.3,0.9,0.01,-43.57437314917341,4982
100,100,0.9,1.0,0.05,-51.23876319933452,15480
100,500,0.5,0.7,0.1,-49.49705853004671,19998
200,100,0.5,0.7,0.1,-49.37079752573822,19842
500,200,0.5,0.9,0.01,-51.73115080007824,61778
50,200,0.3,1.0,0.1,-45.54573915028677,4607
200,200,0.5,0.8,0.05,-49.55670606805139,24692
100,200,0.9,0.9,0.01,-51.165054348698064,17526
50,200,0.3,1.0,0.2,-44.336880624619305,4613
200,50,0.5,0.7,0.01,-48.18566949434002,16546
50,200,0.3,1.0,0.05,-44.95268606001446,4628
100,100,0.9,1.0,0.01,-51.24535445146944,14369
50,200,0.3,1.0,0.01,-43.39907624342502,4635
100,500,0.5,0.7,0.2,-51.1154497010581,18633
200,100,0.5,0.7,0.2,-48.26344629801303,18796
50,200,0.3,0.8,0.1,-44.5060012041589,4319
100,200,0.9,1.0,0.1,-53.897223314549336,17154
50,200,0.3,0.8,0.2,-44.24830791846049,4561
100,100,0.9,0.8,0.1,-52.46202656095245,14293
200,200,0.5,0.8,0.01,-49.08113188536098,23402
50,200,0.3,0.8,0.05,-45.676217354657595,4815
50,200,0.3,0.8,0.01,-44.982064804429584,4814
100,500,0.5,0.7,0.05,-48.54300845366053,19209
200,50,0.9,0.9,0.1,-51.65830203430043,26927
200,100,0.5,0.7,0.05,-48.493675047967336,19249
50,200,0.3,0.7,0.1,-43.71339926492851,4500
100,200,0.9,1.0,0.2,-53.09193064850473,17536
100,100,0.9,0.8,0.2,-52.1129315611088,14790
50,200,0.3,0.7,0.2,-44.88285549113672,4417
50,200,0.3,0.7,0.05,-42.91171833972149,4469
200,200,0.5,0.7,0.1,-48.75172898475572,24271
50,200,0.3,0.7,0.01,-43.795863515754476,4502
100,500,0.5,0.7,0.01,-48.03392858504066,18886
200,100,0.5,0.7,0.01,-46.841855254998556,18858
50,200,0.1,0.9,0.1,-43.859918530608745,3571
100,100,0.9,0.8,0.05,-51.355824169003725,14901
100,200,0.9,1.0,0.05,-51.408191603915334,17419
50,200,0.1,0.9,0.2,-41.972578138121804,3082
50,200,0.1,0.9,0.05,-41.09820302372253,3422
200,50,0.9,0.9,0.2,-52.22058019439419,27889
50,200,0.1,0.9,0.01,-43.48300534333183,4020
500,200,0.5,1.0,0.1,-52.22464938429605,69173
50,200,0.1,1.0,0.1,-41.38370911796929,5683
100,100,0.9,0.8,0.01,-51.12413434886611,17351
100,200,0.9,1.0,0.01,-51.531219100582874,18187
50,200,0.1,1.0,0.2,-42.823599592276345,4196
50,200,0.1,1.0,0.05,-41.17973266894738,3324
200,200,0.5,0.7,0.2,-50.66390118382064,28524
100,500,0.9,0.9,0.1,-53.27737832311971,28171
50,200,0.1,1.0,0.01,-41.70199960194367,3282
200,100,0.9,0.9,0.1,-52.730090063535016,28160
50,200,0.1,0.8,0.1,-43.9941369631064,3290
100,100,0.9,0.7,0.1,-51.21406294415902,14819
50,200,0.1,0.8,0.2,-42.330381180662684,3772
200,50,0.9,0.9,0.05,-52.34667654237571,28218
100,200,0.9,0.8,0.1,-51.58483858961896,17976
50,200,0.1,0.8,0.05,-41.34356192232473,3411
50,200,0.1,0.8,0.01,-39.263145443271796,5994
50,200,0.1,0.7,0.1,-41.39573464726327,6736
100,100,0.9,0.7,0.2,-52.038088797438824,21779
50,200,0.1,0.7,0.2,-41.41640249443065,4644
200,100,0.9,0.9,0.2,-51.32441582759521,29387
200,200,0.5,0.7,0.05,-48.40822736099682,32533
50,200,0.1,0.7,0.05,-42.720835842450484,3592
100,200,0.9,0.8,0.2,-52.234732413075314,23990
100,500,0.9,0.9,0.2,-52.9308189954468,34756
50,200,0.1,0.7,0.01,-39.5651453008346,3439
100,100,0.9,0.7,0.05,-52.70407083049358,17584
200,50,0.9,0.9,0.01,-52.02390736420607,35883
50,500,0.5,0.9,0.1,-46.8850941219678,10854
100,200,0.9,0.8,0.05,-51.39307801106803,18833
500,200,0.5,1.0,0.2,-52.56498139131352,69427
50,500,0.5,0.9,0.2,-48.23495383764405,11269
200,200,0.5,0.7,0.01,-48.810606810052484,27012
100,100,0.9,0.7,0.01,-52.33506085123898,17685
100,500,0.9,0.9,0.05,-54.55929529473863,28915
200,100,0.9,0.9,0.05,-51.28221457660256,34813
50,500,0.5,0.9,0.05,-48.46139169413184,11488
100,100,0.3,0.9,0.1,-44.85612317040779,6308
100,200,0.9,0.8,0.01,-51.863966548970325,19542
100,100,0.3,0.9,0.2,-47.46684858049096,7057
200,50,0.9,1.0,0.1,-53.5173097585881,30348
50,500,0.5,0.9,0.01,-48.732585666428776,10558
100,100,0.3,0.9,0.05,-45.6772442841783,7284
50,500,0.5,1.0,0.1,-47.50944211447293,11077
100,500,0.9,0.9,0.01,-51.41158881222078,26795
100,100,0.3,0.9,0.01,-44.89806458321291,7349
100,200,0.9,0.7,0.1,-51.653983113541116,18311
200,200,0.9,0.9,0.1,-53.77604485176864,39351
200,100,0.9,0.9,0.01,-51.37690802356884,32175
100,100,0.3,1.0,0.1,-45.102936114476634,7573
50,500,0.5,1.0,0.2,-50.06815735693174,10764
100,100,0.3,1.0,0.2,-45.778275696745524,7038
200,50,0.9,1.0,0.2,-51.84354576211856,30037
100,200,0.9,0.7,0.2,-52.054524962891804,18249
50,500,0.5,1.0,0.05,-47.65566122897479,10243
100,100,0.3,1.0,0.05,-46.2552969039228,7814
100,500,0.9,1.0,0.1,-52.61284966212323,26916
500,200,0.5,1.0,0.05,-52.29600894931199,65114
100,100,0.3,1.0,0.01,-44.22151706488419,7159
50,500,0.5,1.0,0.01,-48.021025837075065,9734
100,200,0.9,0.7,0.05,-51.24068542864725,17072
100,100,0.3,0.8,0.1,-46.22021293521521,6892
200,100,0.9,1.0,0.1,-51.40789478081799,31493
50,500,0.5,0.8,0.1,-47.44140153173514,9522
200,200,0.9,0.9,0.2,-53.34107924716722,36364
100,100,0.3,0.8,0.2,-45.742234905267594,6683
200,50,0.9,1.0,0.05,-52.420503141134695,27666
50,500,0.5,0.8,0.2,-48.11771399419122,9291
100,100,0.3,0.8,0.05,-44.19879367045157,6565
100,500,0.9,1.0,0.2,-53.707419453583306,24947
100,200,0.9,0.7,0.01,-51.31487855386072,17009
100,100,0.3,0.8,0.01,-46.49547388985942,6603
50,500,0.5,0.8,0.05,-46.75360710067171,9243
100,200,0.3,0.9,0.1,-47.133742134619794,8985
100,100,0.3,0.7,0.1,-46.989141876859094,6924
50,500,0.5,0.8,0.01,-47.89028600404893,10327
200,100,0.9,1.0,0.2,-52.61115362338675,30723
100,100,0.3,0.7,0.2,-44.970638029341536,7395
200,50,0.9,1.0,0.01,-54.027824600082575,27465
100,200,0.3,0.9,0.2,-46.585992949234644,10161
100,100,0.3,0.7,0.05,-44.804245177929296,6844
100,500,0.9,1.0,0.05,-52.57374586064516,25727
200,200,0.9,0.9,0.05,-52.63294422037537,35597
50,500,0.5,0.7,0.1,-47.5455585932106,9474
100,200,0.3,0.9,0.05,-45.71446548744134,9779
100,100,0.3,0.7,0.01,-43.66980711840722,6799
50,500,0.5,0.7,0.2,-48.673866978553036,9272
100,100,0.1,0.9,0.1,-44.61430393591348,4044
100,200,0.3,0.9,0.01,-45.70618141145313,9205
100,100,0.1,0.9,0.2,-44.03981739192079,4329
100,100,0.1,0.9,0.05,-42.68554470282795,4278
50,500,0.5,0.7,0.05,-46.72063914169038,9789
200,50,0.9,0.8,0.1,-51.50786405597035,27187
500,200,0.5,1.0,0.01,-50.74702864329268,68545
200,100,0.9,1.0,0.05,-53.58756317200006,30251
100,200,0.3,1.0,0.1,-45.589904496009176,9991
100,100,0.1,0.9,0.01,-45.9982279641669,4512
100,500,0.9,1.0,0.01,-51.82419516953882,25215
100,100,0.1,1.0,0.1,-45.899839023364166,4082
50,500,0.5,0.7,0.01,-47.180436704368155,9123
100,100,0.1,1.0,0.2,-45.49453907366271,4126
100,200,0.3,1.0,0.2,-47.22193890270091,9197
200,200,0.9,0.9,0.01,-51.555808298687424,34517
100,100,0.1,1.0,0.05,-44.619295016799356,4304
100,100,0.1,1.0,0.01,-43.51771830029434,4136
50,500,0.9,0.9,0.1,-51.78755927191661,11998
100,200,0.3,1.0,0.05,-47.57420866795316,9225
100,100,0.1,0.8,0.1,-45.55830384408385,4057
200,50,0.9,0.8,0.2,-53.698063386213725,26512
100,500,0.9,0.8,0.1,-53.3035730091318,23541
100,100,0.1,0.8,0.2,-45.399789148906635,4232
200,100,0.9,1.0,0.01,-52.929985127000876,28994
100,200,0.3,1.0,0.01,-45.7041041972964,9394
100,100,0.1,0.8,0.05,-43.67608307780668,3969
50,500,0.9,0.9,0.2,-51.75430978978684,11900
100,100,0.1,0.8,0.01,-42.95362861743945,4397
100,200,0.3,0.8,0.1,-46.54211727292694,9445
100,100,0.1,0.7,0.1,-44.459410256351084,4257
50,500,0.9,0.9,0.05,-51.044391443176124,12755
100,100,0.1,0.7,0.2,-44.95966319863944,4483
100,100,0.1,0.7,0.05,-41.79219310462665,4104
100,200,0.3,0.8,0.2,-45.30797458491834,9396
200,200,0.9,1.0,0.1,-53.820194449036386,35127
100,500,0.9,0.8,0.2,-53.248946005753105,24508
100,100,0.1,0.7,0.01,-43.36304302789644,4122
200,50,0.9,0.8,0.05,-51.88680377821917,27316
50,500,0.9,0.9,0.01,-51.19586054383412,12593
100,200,0.3,0.8,0.05,-45.239722455550925,9838
200,100,0.9,0.8,0.1,-52.41721295151718,30188
100,50,0.5,0.9,0.1,-47.696818861249504,8377
500,200,0.5,0.8,0.1,-53.88353102847418,67543
100,200,0.3,0.8,0.01,-46.30736881753434,9114
50,500,0.9,1.0,0.1,-53.08864286408832,12269
100,50,0.5,0.9,0.2,-46.42866477584482,8074
100,500,0.9,0.8,0.05,-52.36252218079979,24319
100,200,0.3,0.7,0.1,-46.78748504927534,9172
100,50,0.5,0.9,0.05,-47.039650255987304,8057
200,50,0.9,0.8,0.01,-52.38748982455687,27052
50,500,0.9,1.0,0.2,-52.17636101621197,12009
200,200,0.9,1.0,0.2,-54.07074935102531,35130
100,50,0.5,0.9,0.01,-47.563168095773996,8130
100,200,0.3,0.7,0.2,-44.95230548707595,8890
200,100,0.9,0.8,0.2,-52.61824193843382,28832
50,500,0.9,1.0,0.05,-51.33420323431897,12162
100,50,0.5,1.0,0.1,-48.22483997037465,8049
100,200,0.3,0.7,0.05,-44.28425082346359,9065
100,500,0.9,0.8,0.01,-52.78394538717006,24019
100,50,0.5,1.0,0.2,-48.14769592409869,8117
100,200,0.3,0.7,0.01,-44.26684786074379,9111
50,500,0.9,1.0,0.01,-51.94458997549931,12221
200,50,0.9,0.7,0.1,-53.18090851408886,26335
100,50,0.5,1.0,0.05,-47.725138568152424,8231
100,200,0.1,0.9,0.1,-44.20828120233708,6772
100,200,0.1,0.9,0.2,-46.12402395490785,7065
50,500,0.9,0.8,0.1,-52.16226056269356,12367
200,100,0.9,0.8,0.05,-51.495586211426826,29641
100,50,0.5,1.0,0.01,-48.13897519703859,8334
200,200,0.9,1.0,0.05,-52.15968276010058,35003
100,500,0.9,0.7,0.1,-52.35250043465258,24089
100,200,0.1,0.9,0.05,-46.425579591904935,6752
100,50,0.5,0.8,0.1,-46.31039883088223,7963
50,500,0.9,0.8,0.2,-52.22503609531103,11823
100,200,0.1,0.9,0.01,-43.53112441550633,6613
200,50,0.9,0.7,0.2,-52.408198200525725,27188
500,200,0.5,0.8,0.2,-51.800251920439436,66857
100,50,0.5,0.8,0.2,-46.631338416205615,8110
100,200,0.1,1.0,0.1,-47.41564376315873,6858
50,500,0.9,0.8,0.05,-51.25889558193657,11875
100,50,0.5,0.8,0.05,-47.84145798547157,8048
100,200,0.1,1.0,0.2,-47.817259390326086,6987
200,100,0.9,0.8,0.01,-52.90045538169307,28806
100,500,0.9,0.7,0.2,-53.90038956228601,23615
100,50,0.5,0.8,0.01,-47.16249527890802,8247
100,200,0.1,1.0,0.05,-47.82256319102205,6873
200,200,0.9,1.0,0.01,-52.84880095867642,34248
50,500,0.9,0.8,0.01,-51.43568587749334,12075
100,200,0.1,1.0,0.01,-44.969486111284716,7214
200,50,0.9,0.7,0.05,-51.28361929290013,26576
100,50,0.5,0.7,0.1,-47.11732548346104,9967
100,200,0.1,0.8,0.1,-45.11004493750866,7868
50,500,0.9,0.7,0.1,-53.15639215219825,14414
100,50,0.5,0.7,0.2,-46.65604043980995,9375
100,500,0.9,0.7,0.05,-54.71570151471206,22052
100,200,0.1,0.8,0.2,-46.35434871740098,8035
50,500,0.9,0.7,0.2,-52.43482288080829,13635
100,50,0.5,0.7,0.05,-46.05831106126316,12326
200,100,0.9,0.7,0.1,-53.49384460939652,36997
200,200,0.9,0.8,0.1,-52.31399990759241,32244
100,200,0.1,0.8,0.05,-44.76551050901996,10636
200,50,0.9,0.7,0.01,-52.59284485610051,28331
100,50,0.5,0.7,0.01,-48.80934234622889,9160
100,200,0.1,0.8,0.01,-45.34049571559513,6921
50,500,0.9,0.7,0.05,-51.41635588069248,13176
500,200,0.5,0.8,0.05,-49.10143973841368,62966
100,200,0.1,0.7,0.1,-45.38953040166547,6277
100,500,0.9,0.7,0.01,-51.691252398507764,28902
200,50,0.3,0.9,0.1,-46.34110199969134,11459
100,50,0.9,0.9,0.1,-51.07021966128511,13695
100,200,0.1,0.7,0.2,-42.5630267909727,6510
50,500,0.9,0.7,0.01,-51.37723391740324,11693
200,50,0.3,0.9,0.2,-46.9022311810579,11398
100,200,0.1,0.7,0.05,-43.78755720577133,6536
200,100,0.9,0.7,0.2,-53.051393451308854,29846
50,500,0.3,0.9,0.1,-46.22289846130961,8807
100,500,0.3,0.9,0.1,-48.19763431681455,17421
100,200,0.1,0.7,0.01,-42.3493480274817,6619
100,50,0.9,0.9,0.2,-51.46994174867445,13652
200,200,0.9,0.8,0.2,-52.40982271268413,35168
200,50,0.3,0.9,0.05,-47.83842904311728,11752
50,100,0.5,0.9,0.1,-46.501959153675635,4884
50,500,0.3,0.9,0.2,-46.0671222336526,8329
50,100,0.5,0.9,0.2,-47.58166883692148,4441
50,500,0.3,0.9,0.05,-45.679186084673965,7972
100,50,0.9,0.9,0.05,-52.39549066551,13254
50,100,0.5,0.9,0.05,-47.250571318630726,4777
100,500,0.3,0.9,0.2,-50.355210000716305,16866
200,50,0.3,0.9,0.01,-45.772703862864276,11198
50,100,0.5,0.9,0.01,-46.311314423992364,4592
50,500,0.3,0.9,0.01,-44.40179532198567,8277
50,100,0.5,1.0,0.1,-46.56654981418332,4662
200,100,0.9,0.7,0.05,-51.84278205470753,29059
100,50,0.9,0.9,0.01,-53.37682437254578,13448
200,50,0.3,1.0,0.1,-48.61070195754413,11875
50,100,0.5,1.0,0.2,-47.95501529591604,4993
50,500,0.3,1.0,0.1,-43.50685205643853,8598
100,500,0.3,0.9,0.05,-46.67188879212513,16777
50,100,0.5,1.0,0.05,-46.64604453440951,4668
200,200,0.9,0.8,0.05,-51.99705699544759,34300
50,100,0.5,1.0,0.01,-47.28669593127983,4743
50,500,0.3,1.0,0.2,-45.63886104690818,8421
200,50,0.3,1.0,0.2,-47.488117723915536,11670
100,50,0.9,1.0,0.1,-51.176537760711604,13396
500,200,0.5,0.8,0.01,-47.53384699186488,63959
50,100,0.5,0.8,0.1,-46.224497118047786,4581
50,500,0.3,1.0,0.05,-44.918757111011764,8312
50,100,0.5,0.8,0.2,-46.04193897779872,4599
100,500,0.3,0.9,0.01,-44.566879315405394,16891
200,50,0.3,1.0,0.05,-46.947562175369995,11142
50,100,0.5,0.8,0.05,-46.249711237581145,4480
200,100,0.9,0.7,0.01,-51.95644654205504,28953
100,50,0.9,1.0,0.2,-51.17093038113422,12939
50,500,0.3,1.0,0.01,-44.23058076614558,8249
50,100,0.5,0.8,0.01,-47.08327795188386,4652
50,100,0.5,0.7,0.1,-46.21141600332204,4652
200,50,0.3,1.0,0.01,-46.43873193175553,11058
50,500,0.3,0.8,0.1,-44.63768275479861,8204
50,100,0.5,0.7,0.2,-46.7498659810171,4657
100,500,0.3,1.0,0.1,-47.28821295152676,17257
100,50,0.9,1.0,0.05,-51.17689665855702,13642
200,100,0.3,0.9,0.1,-49.09166344097534,14207
50,100,0.5,0.7,0.05,-47.173690654249405,4585
200,200,0.9,0.8,0.01,-51.99417110439929,33709
50,500,0.3,0.8,0.2,-49.22453137448659,8092
200,50,0.3,0.8,0.1,-46.68345917359774,11052
50,100,0.5,0.7,0.01,-48.28506722375116,4460
50,500,0.3,0.8,0.05,-44.69576508142777,8066
100,50,0.9,1.0,0.01,-52.322924212360434,13183
200,100,0.3,0.9,0.2,-46.92082649667866,13947
50,100,0.9,0.9,0.1,-51.00059251165819,7376
100,500,0.3,1.0,0.2,-49.7881071390406,16841
200,50,0.3,0.8,0.2,-46.76301586319788,11414
50,500,0.3,0.8,0.01,-42.89185501794495,8720
50,100,0.9,0.9,0.2,-51.51329809667873,7540
